,date,Long,Short,Return,log(1+R),cum_sum,Cum Return,Cum Return %
10,2002-07-17,"['NIIT IS Equity', 'HMCL IS Equity', 'RBXY IS Equity', 'ITC IS Equity', 'INFO IS Equity', 'RELI IS Equity', 'HNDL IS Equity', 'HCLI IS Equity', 'ABB IS Equity', 'MTNL IS Equity', 'DRRD IS Equity', 'NEST IS Equity', 'HDFCB IS Equity', 'Z IS Equity', 'NCRL IS Equity', 'ACC IS Equity', 'PG IS Equity', 'CIPLA IS Equity', 'HUVR IS Equity', 'GLXO IS Equity', 'GRASIM IS Equity', 'HCBA IS Equity', 'NIPCL IS Equity', 'RIL IS Equity']","['TTCH IS Equity', 'SCS IS Equity', 'LT IS Equity', 'CSTRL IS Equity', 'OBC IS Equity', 'SBIN IS Equity', 'IH IS Equity', 'APNT IS Equity', 'CLGT IS Equity', 'SKB IS Equity', 'HDFC IS Equity', 'BHEL IS Equity', 'NRILP IS Equity', 'TATA IS Equity', 'ACEM IS Equity', 'BRIT IS Equity', 'DABUR IS Equity', 'TPWR IS Equity', 'TGBL IS Equity', 'HPCL IS Equity', 'BJHI IS Equity', 'MM IS Equity', 'TTMT IS Equity']",-0.2565579099661863,-0.002568875837621997,0.008270412394386934,0.008304706732551903,0.8304706732551903
11,2002-07-18,"['HMCL IS Equity', 'NIIT IS Equity', 'RBXY IS Equity', 'ITC IS Equity', 'INFO IS Equity', 'RELI IS Equity', 'HNDL IS Equity', 'MTNL IS Equity', 'ABB IS Equity', 'NCRL IS Equity', 'HDFCB IS Equity', 'DRRD IS Equity', 'HCLI IS Equity', 'Z IS Equity', 'ACC IS Equity', 'NEST IS Equity', 'GLXO IS Equity', 'CIPLA IS Equity', 'PG IS Equity', 'HCBA IS Equity', 'HUVR IS Equity', 'GRASIM IS Equity', 'NIPCL IS Equity', 'RIL IS Equity']","['TTCH IS Equity', 'LT IS Equity', 'SCS IS Equity', 'SBIN IS Equity', 'OBC IS Equity', 'CSTRL IS Equity', 'IH IS Equity', 'APNT IS Equity', 'SKB IS Equity', 'CLGT IS Equity', 'HDFC IS Equity', 'BHEL IS Equity', 'TATA IS Equity', 'ACEM IS Equity', 'NRILP IS Equity', 'BRIT IS Equity', 'DABUR IS Equity', 'TPWR IS Equity', 'TGBL IS Equity', 'HPCL IS Equity', 'MM IS Equity', 'BJHI IS Equity', 'TTMT IS Equity']",-0.015548799129133983,-0.00015550008080230868,0.008114912313584625,0.008147927459092319,0.8147927459092319
12,2002-07-19,"['NIIT IS Equity', 'HMCL IS Equity', 'RBXY IS Equity', 'ITC IS Equity', 'INFO IS Equity', 'RELI IS Equity', 'HNDL IS Equity', 'HCLI IS Equity', 'ABB IS Equity', 'NCRL IS Equity', 'MTNL IS Equity', 'HDFCB IS Equity', 'Z IS Equity', 'NEST IS Equity', 'DRRD IS Equity', 'ACC IS Equity', 'CIPLA IS Equity', 'GLXO IS Equity', 'PG IS Equity', 'HUVR IS Equity', 'HCBA IS Equity', 'GRASIM IS Equity', 'TTCH IS Equity', 'NIPCL IS Equity']","['RIL IS Equity', 'LT IS Equity', 'SCS IS Equity', 'SBIN IS Equity', 'OBC IS Equity', 'CSTRL IS Equity', 'APNT IS Equity', 'SKB IS Equity', 'CLGT IS Equity', 'IH IS Equity', 'BHEL IS Equity', 'HDFC IS Equity', 'ACEM IS Equity', 'NRILP IS Equity', 'BRIT IS Equity', 'TATA IS Equity', 'DABUR IS Equity', 'TPWR IS Equity', 'TGBL IS Equity', 'HPCL IS Equity', 'MM IS Equity', 'BJHI IS Equity', 'TTMT IS Equity']",0.17837598526440682,0.0017821708423659305,0.009897083155950556,0.009946221257620014,0.9946221257620014
13,2002-07-22,"['HMCL IS Equity', 'NIIT IS Equity', 'RBXY IS Equity', 'ITC IS Equity', 'RELI IS Equity', 'INFO IS Equity', 'HNDL IS Equity', 'ABB IS Equity', 'HCLI IS Equity', 'MTNL IS Equity', 'HDFCB IS Equity', 'NCRL IS Equity', 'NEST IS Equity', 'Z IS Equity', 'ACC IS Equity', 'CIPLA IS Equity', 'GLXO IS Equity', 'DRRD IS Equity', 'PG IS Equity', 'HUVR IS Equity', 'HCBA IS Equity', 'GRASIM IS Equity', 'NIPCL IS Equity', 'TTCH IS Equity']","['RIL IS Equity', 'SBIN IS Equity', 'SCS IS Equity', 'LT IS Equity', 'OBC IS Equity', 'CSTRL IS Equity', 'APNT IS Equity', 'SKB IS Equity', 'CLGT IS Equity', 'IH IS Equity', 'HDFC IS Equity', 'BHEL IS Equity', 'ACEM IS Equity', 'BRIT IS Equity', 'NRILP IS Equity', 'TATA IS Equity', 'DABUR IS Equity', 'TPWR IS Equity', 'TGBL IS Equity', 'HPCL IS Equity', 'MM IS Equity', 'BJHI IS Equity', 'TTMT IS Equity']",-0.4254719009190896,-0.004263796082194167,0.005633287073756389,0.00564918387177471,0.564918387177471
14,2002-07-23,"['HMCL IS Equity', 'RBXY IS Equity', 'NIIT IS Equity', 'ITC IS Equity', 'INFO IS Equity', 'RELI IS Equity', 'HNDL IS Equity', 'ABB IS Equity', 'HCLI IS Equity', 'Z IS Equity', 'HDFCB IS Equity', 'MTNL IS Equity', 'NCRL IS Equity', 'NEST IS Equity', 'GLXO IS Equity', 'DRRD IS Equity', 'CIPLA IS Equity', 'ACC IS Equity', 'HCBA IS Equity', 'HUVR IS Equity', 'GRASIM IS Equity', 'PG IS Equity', 'TTCH IS Equity', 'RIL IS Equity']","['NIPCL IS Equity', 'SCS IS Equity', 'SBIN IS Equity', 'LT IS Equity', 'CSTRL IS Equity', 'OBC IS Equity', 'APNT IS Equity', 'SKB IS Equity', 'CLGT IS Equity', 'BHEL IS Equity', 'HDFC IS Equity', 'IH IS Equity', 'BRIT IS Equity', 'NRILP IS Equity', 'ACEM IS Equity', 'DABUR IS Equity', 'TATA IS Equity', 'TPWR IS Equity', 'HPCL IS Equity', 'TGBL IS Equity', 'MM IS Equity', 'BJHI IS Equity', 'TTMT IS Equity']",0.36733032870100224,0.0036665731845938686,0.009299860258350258,0.009343238324469816,0.9343238324469816
15,2002-07-24,"['HMCL IS Equity', 'NIIT IS Equity', 'RBXY IS Equity', 'ITC IS Equity', 'INFO IS Equity', 'RELI IS Equity', 'HNDL IS Equity', 'Z IS Equity', 'MTNL IS Equity', 'HDFCB IS Equity', 'HCLI IS Equity', 'NCRL IS Equity', 'ABB IS Equity', 'DRRD IS Equity', 'GLXO IS Equity', 'NEST IS Equity', 'ACC IS Equity', 'GRASIM IS Equity', 'CIPLA IS Equity', 'HCBA IS Equity', 'HUVR IS Equity', 'PG IS Equity', 'TTCH IS Equity', 'SCS IS Equity']","['RIL IS Equity', 'NIPCL IS Equity', 'SBIN IS Equity', 'LT IS Equity', 'CSTRL IS Equity', 'OBC IS Equity', 'APNT IS Equity', 'CLGT IS Equity', 'SKB IS Equity', 'BHEL IS Equity', 'IH IS Equity', 'HDFC IS Equity', 'BRIT IS Equity', 'ACEM IS Equity', 'NRILP IS Equity', 'DABUR IS Equity', 'TATA IS Equity', 'TPWR IS Equity', 'HPCL IS Equity', 'TGBL IS Equity', 'MM IS Equity', 'BJHI IS Equity', 'TTMT IS Equity']",-0.7653767746226856,-0.007683208142760493,0.0016166521155897649,0.0016179596021099751,0.1617959602109975
16,2002-07-25,"['NIIT IS Equity', 'RBXY IS Equity', 'HMCL IS Equity', 'ITC IS Equity', 'INFO IS Equity', 'RELI IS Equity', 'HNDL IS Equity', 'ABB IS Equity', 'Z IS Equity', 'HDFCB IS Equity', 'HCLI IS Equity', 'NCRL IS Equity', 'MTNL IS Equity', 'GLXO IS Equity', 'NEST IS Equity', 'DRRD IS Equity', 'GRASIM IS Equity', 'ACC IS Equity', 'CIPLA IS Equity', 'HCBA IS Equity', 'PG IS Equity', 'HUVR IS Equity', 'SCS IS Equity', 'TTCH IS Equity']","['RIL IS Equity', 'NIPCL IS Equity', 'SBIN IS Equity', 'CSTRL IS Equity', 'LT IS Equity', 'APNT IS Equity', 'OBC IS Equity', 'CLGT IS Equity', 'BHEL IS Equity', 'SKB IS Equity', 'HDFC IS Equity', 'IH IS Equity', 'BRIT IS Equity', 'NRILP IS Equity', 'ACEM IS Equity', 'DABUR IS Equity', 'TATA IS Equity', 'HPCL IS Equity', 'TPWR IS Equity', 'TGBL IS Equity', 'MM IS Equity', 'BJHI IS Equity', 'TTMT IS Equity']",-0.18275531635012182,-0.0018292251762226032,-0.00021257306063283835,-0.00021255046858059679,-0.02125504685805968
17,2002-07-26,"['RBXY IS Equity', 'HMCL IS Equity', 'NIIT IS Equity', 'ITC IS Equity', 'INFO IS Equity', 'RELI IS Equity', 'HNDL IS Equity', 'ABB IS Equity', 'Z IS Equity', 'HDFCB IS Equity', 'HCLI IS Equity', 'NCRL IS Equity', 'GLXO IS Equity', 'MTNL IS Equity', 'NEST IS Equity', 'DRRD IS Equity', 'GRASIM IS Equity', 'ACC IS Equity', 'CIPLA IS Equity', 'HCBA IS Equity', 'PG IS Equity', 'HUVR IS Equity', 'SCS IS Equity', 'TTCH IS Equity']","['RIL IS Equity', 'NIPCL IS Equity', 'SBIN IS Equity', 'LT IS Equity', 'CSTRL IS Equity', 'APNT IS Equity', 'OBC IS Equity', 'CLGT IS Equity', 'BHEL IS Equity', 'SKB IS Equity', 'HDFC IS Equity', 'IH IS Equity', 'BRIT IS Equity', 'NRILP IS Equity', 'ACEM IS Equity', 'DABUR IS Equity', 'TATA IS Equity', 'HPCL IS Equity', 'TPWR IS Equity', 'TGBL IS Equity', 'MM IS Equity', 'BJHI IS Equity', 'TTMT IS Equity']",-0.3732593999242755,-0.003739577511384142,-0.00395215057201698,-0.003944351103219779,-0.39443511032197787
18,2002-07-29,"['RBXY IS Equity', 'HMCL IS Equity', 'ITC IS Equity', 'NIIT IS Equity', 'INFO IS Equity', 'RELI IS Equity', 'HNDL IS Equity', 'ABB IS Equity', 'GLXO IS Equity', 'HDFCB IS Equity', 'MTNL IS Equity', 'Z IS Equity', 'NEST IS Equity', 'HCLI IS Equity', 'DRRD IS Equity', 'NCRL IS Equity', 'GRASIM IS Equity', 'ACC IS Equity', 'HCBA IS Equity', 'CIPLA IS Equity', 'HUVR IS Equity', 'PG IS Equity', 'RIL IS Equity', 'SBIN IS Equity']","['SCS IS Equity', 'NIPCL IS Equity', 'TTCH IS Equity', 'LT IS Equity', 'CSTRL IS Equity', 'OBC IS Equity', 'APNT IS Equity', 'BHEL IS Equity', 'HDFC IS Equity', 'CLGT IS Equity', 'SKB IS Equity', 'IH IS Equity', 'NRILP IS Equity', 'BRIT IS Equity', 'ACEM IS Equity', 'DABUR IS Equity', 'TATA IS Equity', 'HPCL IS Equity', 'TPWR IS Equity', 'TGBL IS Equity', 'MM IS Equity', 'BJHI IS Equity', 'TTMT IS Equity']",0.46890973371023437,0.004678137767156622,0.0007259871951396414,0.0007262507876277802,0.07262507876277802
19,2002-07-30,"['HMCL IS Equity', 'RBXY IS Equity', 'ITC IS Equity', 'INFO IS Equity', 'NIIT IS Equity', 'RELI IS Equity', 'HNDL IS Equity', 'GLXO IS Equity', 'ABB IS Equity', 'HDFCB IS Equity', 'MTNL IS Equity', 'Z IS Equity', 'HCLI IS Equity', 'NEST IS Equity', 'DRRD IS Equity', 'NCRL IS Equity', 'GRASIM IS Equity', 'ACC IS Equity', 'CIPLA IS Equity', 'HCBA IS Equity', 'HUVR IS Equity', 'PG IS Equity', 'RIL IS Equity', 'SBIN IS Equity']","['TTCH IS Equity', 'SCS IS Equity', 'NIPCL IS Equity', 'LT IS Equity', 'CSTRL IS Equity', 'OBC IS Equity', 'BHEL IS Equity', 'HDFC IS Equity', 'APNT IS Equity', 'CLGT IS Equity', 'SKB IS Equity', 'IH IS Equity', 'NRILP IS Equity', 'BRIT IS Equity', 'ACEM IS Equity', 'DABUR IS Equity', 'TATA IS Equity', 'HPCL IS Equity', 'TPWR IS Equity', 'TGBL IS Equity', 'MM IS Equity', 'BJHI IS Equity', 'TTMT IS Equity']",0.0015260266173497405,1.5260149736922825e-05,0.0007412473448765643,0.0007415221365816294,0.07415221365816294
20,2002-07-31,"['RBXY IS Equity', 'HMCL IS Equity', 'ITC IS Equity', 'INFO IS Equity', 'NIIT IS Equity', 'RELI IS Equity', 'HNDL IS Equity', 'ABB IS Equity', 'HDFCB IS Equity', 'GLXO IS Equity', 'Z IS Equity', 'NEST IS Equity', 'DRRD IS Equity', 'HCLI IS Equity', 'MTNL IS Equity', 'NCRL IS Equity', 'GRASIM IS Equity', 'HCBA IS Equity', 'ACC IS Equity', 'CIPLA IS Equity', 'HUVR IS Equity', 'TTCH IS Equity', 'SBIN IS Equity', 'PG IS Equity']","['RIL IS Equity', 'SCS IS Equity', 'NIPCL IS Equity', 'LT IS Equity', 'CSTRL IS Equity', 'OBC IS Equity', 'HDFC IS Equity', 'APNT IS Equity', 'BHEL IS Equity', 'CLGT IS Equity', 'IH IS Equity', 'NRILP IS Equity', 'BRIT IS Equity', 'SKB IS Equity', 'ACEM IS Equity', 'TATA IS Equity', 'DABUR IS Equity', 'TPWR IS Equity', 'HPCL IS Equity', 'TGBL IS Equity', 'MM IS Equity', 'BJHI IS Equity', 'TTMT IS Equity']",-0.21868374760494103,-0.002189232096857377,-0.0014479847519808125,-0.0014469369278653499,-0.144693692786535
21,2002-08-01,"['HMCL IS Equity', 'RBXY IS Equity', 'ITC IS Equity', 'INFO IS Equity', 'RELI IS Equity', 'NIIT IS Equity', 'HNDL IS Equity', 'GLXO IS Equity', 'HDFCB IS Equity', 'ABB IS Equity', 'MTNL IS Equity', 'Z IS Equity', 'DRRD IS Equity', 'NCRL IS Equity', 'NEST IS Equity', 'HCLI IS Equity', 'ACC IS Equity', 'GRASIM IS Equity', 'HCBA IS Equity', 'CIPLA IS Equity', 'HUVR IS Equity', 'TTCH IS Equity', 'SBIN IS Equity', 'PG IS Equity']","['RIL IS Equity', 'NIPCL IS Equity', 'LT IS Equity', 'BHEL IS Equity', 'SCS IS Equity', 'CSTRL IS Equity', 'APNT IS Equity', 'HDFC IS Equity', 'OBC IS Equity', 'CLGT IS Equity', 'NRILP IS Equity', 'IH IS Equity', 'ACEM IS Equity', 'BRIT IS Equity', 'SKB IS Equity', 'TATA IS Equity', 'DABUR IS Equity', 'HPCL IS Equity', 'TPWR IS Equity', 'TGBL IS Equity', 'MM IS Equity', 'TTMT IS Equity', 'BJHI IS Equity']",-0.34446574883480957,-0.003450603980634073,-0.004898588732614886,-0.004886610214089648,-0.48866102140896484
